pmid,source,projects_for_source,source_found,source_status,reason,journal_or_container,source_primary_path,article_path,tables_path_or_glob,table_files,title,table_count,coord_table_count,supplement_cue_count,incomplete_cue_count,html_path_count,incomplete_cues,evidence_signals,evidence_snippet
24741043,ace_html,projects/vbm_of_substance_use/v2,True,found,missed_in_main_text,The Journal of neuroscience : the official journal of the Society for Neuroscience,/home/zorro/repos/autonima-results/articles/ace_outputs/html/The Journal of neuroscience : the official journal of the Society for Neuroscience/24741043.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/The Journal of neuroscience : the official journal of the Society for Neuroscience/24741043.html,,,Cannabis Use Is Quantitatively Associated with Nucleus Accumbens and Amygdala Abnormalities in Young Adult Recreational Users - PMC,9,2,0,0,1,,coord_tables:2|coord_keyword_tables:2|xyz_header_tables:2|max_triplets_in_table:28,"Area Region Hemisphere x y z Peak z Volume, mm 3 MJ > CON Frontal Middle frontal gyrus R 30 -10 44 3.71 48 Parietal Precuneus R 24 -60 26 4.16 472 Postcentral gyrus L -24 -36 58 3.75 184 Temporal Insula L -30 14 2 3.63 80 Subcortical Nucleus accumbens/putamen L -12 2 -10 4.19 296 Amygdala L -24 -12 -8 3.56 40 Occipital Lateral occipital cortex R 36"
24754451,ace_html,projects/decision_making/v2,True,found,missed_in_main_text,Addiction biology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/24754451.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/24754451.html,,,Cumulative gains enhance striatal response to reward opportunities in alcohol-dependent patients - PMC,3,2,8,0,1,,coord_tables:2|coord_keyword_tables:1|xyz_header_tables:2|max_triplets_in_table:11,Region x y z t stat VOL Cue: risky > safe CON > ADP Left superior frontal gyrus -33 56 27 6.45 504 Choice: risky > safe No significant between-group differences detected Feedback: win > safe No significant between-group differences detected Feedback: lose > safe CON > ADP Right superior frontal gyrus 21 10 70 4.72 328 Right middle frontal gyrus 41 
24832823,ace_html,projects/vbm_of_substance_use/v2,True,found,missed_in_main_text,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology/24832823.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology/24832823.html,,,Current Smoking and Reduced Gray Matter Volume—a Voxel-Based Morphometry Study - PMC,2,1,1,0,1,,coord_tables:1|coord_keyword_tables:1|xyz_header_tables:1|max_triplets_in_table:16,"Region (Brodmann's area) Side t -Statistic Cluster size in voxel MNI coordinate x y z Dorsolateral PFC (BA 10) R 4.85 442 15 62 0 Dorsolateral PFC (BA 13) L 4.78 51 -42 11 6 Dorsolateral PFC (BA 10) L 4.60 42 -14 68 1 Dorsomedial PFC (BA 10, 32) R 5.14 164 8 46 0 Dorsomedial PFC (BA 10) R 4.85 177 14 62 3 Dorsomedial PFC (BA 10) L 4.72 95 -14 64 0 "
24880692,elsevier_output,projects/cue_reactivity/v5,True,found,tables_present_no_coordinate_content,elsevier_output,/home/zorro/repos/autonima-results/articles/elsevier_output/24880692/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/24880692/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/24880692/tables/*.csv,/home/zorro/repos/autonima-results/articles/elsevier_output/24880692/tables/01_tbl0005.csv|/home/zorro/repos/autonima-results/articles/elsevier_output/24880692/tables/02_tbl0010.csv,The association between cue-reactivity in the precuneus and level of dependence on nicotine and alcohol,2,0,3,0,0,,table_count:2|coord_keywords:0|triplets:0|no_coord_table_detected,"<full-text-retrieval-response xmlns=""http://www.elsevier.com/xml/svapi/article/dtd"" xmlns:bk=""http://www.elsevier.com/xml/bk/dtd"" xmlns:cals=""http://www.elsevier.com/xml/common/cals/dtd"" xmlns:ce=""http://www.elsevier.com/xml/common/dtd"" xmlns:ja=""http://www.elsevier.com/xml/ja/dtd"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:sa=""http://www"
24949564,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,The American journal of drug and alcohol abuse,/home/zorro/repos/autonima-results/articles/ace_outputs/html/The American journal of drug and alcohol abuse/24949564.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/The American journal of drug and alcohol abuse/24949564.html,,,"VARENICLINE, NALTREXONE, AND THEIR COMBINATION FOR HEAVY-DRINKING SMOKERS: PRELIMINARY NEUROIMAGING FINDINGS - PMC",4,2,0,0,1,,coord_tables:2|coord_keyword_tables:2|xyz_header_tables:2|max_triplets_in_table:23,Brain Region Hemisphere Cluster Voxels Max Z X Y Z Precuneus/Thalamus/Putamen/ Accumbens (L)/ Caudate/ Anterior Cingulate Cortex/ Superior Frontal Gyrus/Middle Frontal Gyrus/Inferior Frontal Gyrus R 57355 4.01 2 -70 28 - Lingual Gyrus R 4.00 12 -70 -6 - Occipital Pole L 3.98 -26 -100 -12 - Intracalcarine Cortex R 3.96 14 -78 4 - Middle Temporal Gyr
25042446,ace_html,projects/social/v3-search-all_pmids,True,found,tables_present_no_coordinate_content,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/25042446.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/25042446.html,,,Implicit false-belief processing in the human brain,1,0,2,0,1,,table_count:1|no_coord_table_detected,Implicit false-belief processing in the human brain Implicit false-belief processing in the human brain ScienceDirect will be phasing out support for Internet Explorer 7. Click here to upgrade to a higher version. Close Journals Books Sign in OpenAthens login Login via your institution Other institution login Sign in using your ScienceDirect creden
25088911,ace_html,projects/social/v3-search-all_pmids,True,found,supplement_only_or_referenced,Manual,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/25088911.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Manual/25088911.html,,,You are in sync with me: Neural correlates of interpersonal synchrony with a partner - ScienceDirect,0,0,1,0,1,,supplement_cue:supplementary,unctional magnetic resonance imaging FOV field of view IPL inferior parietal lobule M1 primary motor cortex pre-SMA pre-supplementary motor area PMC premotor cortex S1 primary somatosensory cortex SMA supplementary motor cortex SMS sensorimotor synchron
25100220,ace_html,projects/decision_making/v2,True,found,missed_in_main_text,Journal of cognitive neuroscience,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Journal of cognitive neuroscience/25100220.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Journal of cognitive neuroscience/25100220.html,,,Learning to Play It Safe (or Not): Stable and Evolving Neural Responses during Adolescent Risky Decision-making - PMC,3,3,1,0,1,,coord_tables:3|coord_keyword_tables:0|xyz_header_tables:3|max_triplets_in_table:11,Contrast Anatomical Region x y z k t Go > Stop Bilateral ventral striatum -3 6 -3 78 6.23 Stop > Go R superior temporal gyrus 57 -42 12 913 8.95 L superior temporal gyrus -57 -39 12 557 7.60 R inferior frontal gyrus 45 30 9 391 6.91 Bilateral cuneus 0 -87 21 678 7.85 R parahippocampal gyrus 21 -51 -3 80 4.61 R lingual gyrus 27 -69 -9 110 6.29 R inf
25125263,ace_html,projects/vbm_of_substance_use/v2,True,found,missed_in_main_text,Addiction biology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/25125263.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/25125263.html,,,Lower subcortical gray matter volume in both younger smokers and established smokers relative to non-smokers - PMC,4,3,0,0,1,,coord_tables:3|coord_keyword_tables:3|xyz_header_tables:0|max_triplets_in_table:8,"Smokers relative to non-smokers Significant clusters a MNI coordinates Maximum * Cluster size Lower tissue volume L Insula, parahippocampal gyrus, amygdala -22 2 -20 8.7 2586 L Medial and orbital frontal cortex -10 56 -15 5.89 707 L Thalamus -7 -25 1 7.43 983 R Insula, parahippocampal gyrus, amygdala 33 5 -20 6.28 360 R Frontal pole 30 51 -11 6.92 "
25277841,ace_html,projects/decision_making/v2,True,found,missed_in_main_text,Behavioural brain research,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Behavioural brain research/25277841.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Behavioural brain research/25277841.html,,,Comfort for uncertainty in pathological gamblers: A fMRI study - PMC,5,3,0,0,1,,coord_tables:3|coord_keyword_tables:3|xyz_header_tables:3|max_triplets_in_table:32,Card-Deck task contrast Regions Left/right Activation/deactivation BA k MNI coordinates t -value x y z Decision-making under risk minus Decision-making under ambiguity Superior frontal gyrus R A 8 32 21 44 42 5.07 Dorsolateral prefrontal cortex L A 9 94 -12 60 28 4.98 Middle frontal gyrus R A 10 41 44 44 20 4.94 Superior temporal gyrus L A 43 435 -
25298009,ace_html,projects/social/v3-search-all_pmids,True,found,tables_linked_not_fetched,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/25298009.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/25298009.html,,,Beautiful friendship: Social sharing of emotions improves subjective feelings and activates the neural reward circuitry,0,0,5,0,1,,table_expansion_links:1|table_external_links:0|table_placeholders:8|example_link:scan.nsu121/T1.expansion.html,"d with shared trials was found in the lingual gyrus, for both emotional and neutral stimuli ( Supplementary Table S3 ). View this table: In this window In a new window Table 1 Regional activation during picture viewing To further assess whether the social"
25567427,ace_html,projects/cue_reactivity/v5,True,found,missed_in_main_text,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology/25567427.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology/25567427.html,,,Insula–Dorsal Anterior Cingulate Cortex Coupling is Associated with Enhanced Brain Reactivity to Smoking Cues - PMC,2,2,1,0,1,,coord_tables:2|coord_keyword_tables:2|xyz_header_tables:2|max_triplets_in_table:17,"Brain area Brodmann area x y z Z -max Voxels Bilateral frontal pole extending into the superior frontal gyrus; aspects of the anterior cingulate cortex; and anterior left middle frontal gyrus 6, 9, 8, 10, 32 8 22 64 4.48 9223 Bilateral posterior cingulate cortex extending into the precuneus 7, 23, 31 -8 -54 26 4.81 5311 Left angular and supramargin"
25944965,ace_html,projects/social/v3-search-all_pmids,True,found,tables_linked_not_fetched,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/25944965.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/25944965.html,,,Gender-specific modulation of neural mechanisms underlying social reward processing by Autism Quotient,0,0,3,0,1,,table_expansion_links:5|table_external_links:0|table_placeholders:24|example_link:scan.nsv044/T1.expansion.html,"e. hit rates) in the number comparison task are displayed in Table 1 , separated by gender ( Supplementary Figure S4 ). View this table: In this window In a new window Table 1. Descriptive statistics of the behavioral data The analyses of RTs revealed a s"
25990865,ace_html,projects/vbm_of_substance_use/v2,True,found,missed_in_main_text,Addiction biology,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/25990865.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Addiction biology/25990865.html,,,Lower grey matter density and functional connectivity in the anterior insula in smokers compared to never-smokers - PMC,2,1,2,0,1,,coord_tables:1|coord_keyword_tables:1|xyz_header_tables:0|max_triplets_in_table:10,"Brain Region BA a # Vox b % ROI c Hem d Cluster e x f y f z f p , FWE corrected g OFC 11 431 18 R 2108 12 20 -32 < 0.001 IFC 47 247 13 R OFC 11 213 9 L Temporal Pole 38 104 6 R Anterior PFC 10 102 3 R Subgenual ACC 25 81 19 R Entorhinal Cortex 34 79 20 L Subgenual ACC 25 40 9 L Entorhinal Cortex 28 31 7 L"
26071624,ace_html,projects/decision_making/v2,True,found,missed_in_main_text,Psychiatry research,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Psychiatry research/26071624.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/Psychiatry research/26071624.html,,,Neural Activation During Risky Decision-Making in Youth at High Risk for Substance Use Disorders - PMC,7,2,3,0,1,,coord_tables:2|coord_keyword_tables:2|xyz_header_tables:2|max_triplets_in_table:6,BA Peak F Value Cluster Size Talairach Coordinates X Y Z CHOICE CONTRASTS None OUTCOME CONTRASTS Main effect of Group R & L vmPFC 24/25 13.27 330 -1 11 -6 Group X Condition Interaction R Ventral Striatum/ACC 24/25 17.43 453 5 15 -4 R Inferior Frontal Gyrus/Anterior Insula 44/13 16.49 443 41 13 14
26078198,elsevier_output,projects/vbm_of_substance_use/v2,True,found,tables_present_no_coordinate_content,elsevier_output,/home/zorro/repos/autonima-results/articles/elsevier_output/26078198/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/26078198/article.xml,/home/zorro/repos/autonima-results/articles/elsevier_output/26078198/tables/*.csv,/home/zorro/repos/autonima-results/articles/elsevier_output/26078198/tables/01_t0005.csv,Decreased gray matter volume in inferior frontal gyrus is related to stop-signal task performance in alcohol-dependent patients,1,0,3,0,0,,table_count:1|coord_keywords:0|triplets:0|no_coord_table_detected,"<full-text-retrieval-response xmlns=""http://www.elsevier.com/xml/svapi/article/dtd"" xmlns:bk=""http://www.elsevier.com/xml/bk/dtd"" xmlns:cals=""http://www.elsevier.com/xml/common/cals/dtd"" xmlns:ce=""http://www.elsevier.com/xml/common/dtd"" xmlns:ja=""http://www.elsevier.com/xml/ja/dtd"" xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:sa=""http://www"
26117505,ace_html,projects/social/v3-search-all_pmids,True,found,tables_present_no_coordinate_content,pond,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/26117505.html,/home/zorro/repos/autonima-results/articles/ace_outputs/html/pond/26117505.html,,,neural basis of conceptualizing the same action at different levels of abstraction | Social Cognitive and Affective Neuroscience | Oxford Academic,16,0,7,0,1,,table_count:16|no_coord_table_detected,neural basis of conceptualizing the same action at different levels of abstraction | Social Cognitive and Affective Neuroscience | Oxford Academic neural basis of conceptualizing the same action at different levels of abstraction | Social Cognitive and Affective Neuroscience | Oxford Academic Skip to Main Content Advertisement Journals Books Search
